classifier	best_celltype_new	name	gname	Known Marker	HSC_NO	MPP_NO	LMPP_NO	CLP_NO	pDC_NO	CMP_NO	GMP_NO	MEP_NO	HSC_VIP	MPP_VIP	LMPP_VIP	CLP_VIP	CMP_VIP	GMP_VIP	MEP_VIP	pDC_VIP
UCB710	GMP	ENSG00000105750	ZNF85	0	3.897411734	3.849369617	3.940785271	4.44569331	3.986845721	4.156762957	3.610191091	4.166435187	0.548702895	0.863632064	0.292831791	1.664107372	0.599636493	1.595458754	0.626448162	0.195652099
UCB711	GMP	ENSG00000181392	SYNE4	0	1.32509204	1.13059701	1.188755239	1.739889876	1.352154167	2.061809646	0.85788903	0.977812541	0.383682458	0.568509923	0.671775723	0.940356765	1.904200811	1.251500504	1.041181865	0.403962764
UCB712	GMP	ENSG00000142230	SAE1	0	5.510089869	5.550495359	5.888214585	5.760652536	5.586688899	5.56105548	5.422307308	5.641540172	0.832742328	0.74772259	1.641384452	1.087763253	0.537857477	1.238599202	0.353097998	0.522075574
UCB713	GMP	ENSG00000198633	ZNF534	0	3.665906434	3.7278307	3.298304498	3.585962276	3.889388822	3.802009758	2.999648149	3.972300221	0.618832429	0.522735426	0.867758109	0.567007554	0.641085448	1.69269369	1.122503551	0.761485235
UCB714	GMP	ENSG00000167613	LAIR1	0	2.604896411	2.780697896	2.756179265	2.599859894	3.364899264	2.92862046	1.966614196	2.707779426	0.45700077	0.365778761	0.608106461	0.803081674	0.792400189	1.758665699	0.495408239	1.354476429
UCB715	GMP	ENSG00000218739	CEBPZOS	0	3.757765812	3.976917345	3.450152811	4.054759255	4.113077475	3.78390416	3.292623326	3.99609038	0.365262072	0.64238177	1.240838691	1.032735247	0.197483804	1.96833915	0.825775937	1.018124177
UCB716	GMP	ENSG00000169554	ZEB2	0	6.753146156	6.786736667	6.808384261	6.74866548	6.729545241	6.660502169	6.453713952	6.62244791	0.663377758	0.943523438	1.135419064	0.724102597	0.50770135	2.658159838	1.016579828	0.429452434
UCB717	GMP	ENSG00000177917	ARL6IP6	0	5.502622362	5.206868874	5.290231399	5.0833833	5.137384485	5.286015757	5.043801084	5.072592	1.716020495	0.426417113	0.478179947	0.750027958	0.591936747	1.101379602	0.885469769	0.509006367
UCB718	GMP	ENSG00000071967	CYBRD1	0	4.670765085	4.661955073	4.834583966	4.867671518	4.814210607	4.759936193	4.26703975	4.441041642	0.201270197	0.175875183	0.78479297	0.931171419	0.516746875	1.940249661	1.190135155	0.62203423
UCB719	GMP	ENSG00000188542	DUSP28	0	0.671139113	1.215615946	0.747077242	1.329652422	1.160437707	0.864629131	0.192597528	0.843760765	0.611977113	1.100645586	0.421187778	1.078184556	0.403735731	1.847012634	0.345112377	0.673393489
UCB720	GMP	ENSG00000196227	FAM217B	0	3.558402434	3.500406782	3.441601696	2.958689735	3.346420135	3.040099892	2.705979269	3.575123395	1.104597728	0.676525358	0.624650235	0.981409495	0.769531047	1.618949813	0.943345799	0.593184876
UCB721	GMP	ENSG00000275464	FP565260.1	0	0.812205621	0.953509025	0.656336502	1.380944213	1.767107258	1.144063967	0.49848735	0.785854435	0.502768975	0.378898914	1.041215564	0.961750147	0.907315038	1.26991897	0.536737121	1.722233253
UCB722	GMP	ENSG00000177692	DNAJC28	0	2.013083623	1.850304312	2.1593588	1.30293298	1.56331236	1.948094471	0.978550933	1.478246673	0.826184362	0.418218851	1.354784268	1.221943085	0.667989645	1.631926868	0.605404197	0.35041651
UCB723	GMP	ENSG00000159131	GART	0	4.737753054	5.009539498	4.671096654	4.855300987	5.117558079	4.65622671	4.388474006	4.526787466	0.247382103	1.497043129	0.394880119	0.636397946	0.621490789	1.944576117	1.168759243	1.819123998
UCB724	GMP	ENSG00000128322	IGLL1	0	1.849450912	1.577790052	1.711725766	1.935684793	2.157740793	1.450414426	0.826243603	1.711932917	0.566740905	0.357824712	0.435497067	0.624116268	0.659608296	1.912469017	0.347907823	0.995914385
UCB725	GMP	ENSG00000159958	TNFRSF13C	0	1.067011494	0.646565169	0.827001459	0.73772113	1.752700783	1.017495087	0.416735632	1.293414938	0.461248318	0.747653115	0.34366966	0.72710778	0.491659993	1.362576926	1.054463965	1.768961055
UCB726	GMP	ENSG00000169379	ARL13B	0	6.159099822	5.897397313	6.159412405	5.99910534	6.131654794	6.019554847	5.85706427	6.188277641	0.924695687	1.364619259	0.848805114	0.730174215	0.512730024	1.628982172	1.212454203	0.752314002
UCB727	GMP	ENSG00000136514	RTP4	0	1.056181608	1.05710903	0.832785532	2.153915556	1.426512242	1.223817727	0.646571648	1.468875417	0.546232547	0.533571908	0.97427431	1.915432102	0.349768578	1.449355436	0.596324683	0.483592524
UCB728	GMP	ENSG00000163958	ZDHHC19	0	2.745443346	2.482111556	2.016045735	3.09333025	2.89318146	2.120090677	1.749393879	2.61773274	0.825758034	0.389763668	1.111357432	1.301237432	1.049382975	1.727930357	0.746609154	0.939223436
UCB729	GMP	ENSG00000178222	RNF212	0	4.988810708	5.172168174	5.017648529	5.059880652	5.048313207	5.34629544	4.86044839	5.086482584	0.611977916	0.75423536	0.525782689	0.511904722	1.733931245	1.31955013	0.131050571	0.534805733
UCB730	GMP	ENSG00000068078	FGFR3	0	1.879334495	2.049408902	1.996615951	2.182779755	2.265504904	1.993014558	1.207215105	2.604024363	0.775022842	0.511606144	0.909222779	0.750828975	0.526262307	1.847828638	1.345055818	0.633018863
UCB731	GMP	ENSG00000178988	MRFAP1L1	0	0.682556986	0.553883723	0.792180504	0.606938425	1.199055747	1.339733649	0.194571331	0.957374523	0.370379113	0.618801717	0.497588429	0.709541881	1.671401313	1.559275567	0.509405245	0.931452755
UCB732	GMP	ENSG00000132464	ENAM	0	5.617077414	5.770303755	5.414895094	5.509772325	5.387002461	5.599505864	5.393523244	5.4941818	0.714052137	1.645969602	0.84239018	0.525927804	0.6447844	1.018313886	0.821832808	0.926914138
UCB733	GMP	ENSG00000163297	ANTXR2	0	7.41458203	7.409673885	7.406623969	7.472646519	7.419879385	7.375925941	7.250013363	7.298105087	0.590008515	0.538003193	0.417164392	1.405589291	0.580761212	1.824822918	1.169568553	0.594829409
UCB734	GMP	ENSG00000177432	NAP1L5	0	0.755910126	0.583227137	0.703024789	0.571373015	1.498703031	0.897423581	0.345658634	1.130625915	0.391934035	0.609327947	0.545728109	1.208298647	0.454213881	1.261799915	1.176462301	1.65900062
UCB735	GMP	ENSG00000138823	MTTP	0	5.720419106	5.676083497	6.032552953	5.680533654	5.895135999	5.790442804	5.58661459	5.886791385	0.759334951	0.86559399	1.7147371	0.728893038	0.395295393	1.389121683	1.260039901	0.836816661
UCB736	GMP	ENSG00000205208	C4orf46	0	1.482315663	1.41559811	1.699190224	1.987509806	2.410452253	1.975748946	1.205000501	2.486990225	0.869130502	0.905675142	0.37949813	0.431480506	0.433143558	1.466882045	1.643309803	1.233815207
UCB737	GMP	ENSG00000145675	PIK3R1	0	5.795273371	5.92592119	5.954252634	5.986019493	5.680403059	5.710351077	5.640390304	5.952995252	0.658146655	0.889713542	0.885455541	1.066199794	1.140305798	1.615717566	0.89859087	1.175911547
UCB738	GMP	ENSG00000145687	SSBP2	0	7.925492958	7.986772245	8.016088364	7.982016071	8.107229136	7.971522283	7.890235802	8.01158012	1.025112718	0.865660589	0.645247929	0.686124652	0.459514924	1.435922432	0.567511539	1.701796999
UCB739	GMP	ENSG00000038427	VCAN	0	6.58658102	6.739441822	6.780834069	6.564639555	6.571207004	6.614091538	6.527532109	6.807284198	0.890943845	0.883731905	1.240245148	0.892275377	0.558503618	1.326763785	1.663287638	0.860432118
UCB740	GMP	ENSG00000175426	PCSK1	0	5.311499856	5.457087514	5.590776712	5.350316257	5.418886244	5.353796951	5.006116346	5.334643636	0.429608073	0.797483238	1.395635075	0.46566332	0.509203149	2.201987044	0.266346419	0.779208209
UCB741	GMP	ENSG00000145777	TSLP	0	2.800997235	2.608748387	2.601067617	2.302027809	2.807568892	2.674522229	1.696984081	2.68001409	0.881186183	0.773334323	0.2714854	0.701363717	0.715438082	2.13015849	0.393338289	0.592258843
UCB742	GMP	ENSG00000129596	CDO1	0	3.270162346	3.565896775	3.154987914	3.639763283	3.480833214	3.331843813	2.605698741	3.268088634	0.306904946	0.792403616	0.586564648	0.90972815	0.397483973	1.874552686	0.482020281	0.719285837
UCB743	GMP	ENSG00000066583	ISOC1	0	4.112783136	3.936236367	4.21236546	3.726988843	3.780145179	4.171909438	3.376664451	3.888026886	0.734948114	0.42912795	0.992936453	0.674891119	1.019256112	1.928998977	0.226401573	0.498342905
UCB744	GMP	ENSG00000183775	KCTD16	0	8.188771579	8.13627111	8.267063149	8.132050288	8.111682346	8.221094126	8.053699152	8.190488726	0.640569207	1.006628607	1.503032861	1.021512964	1.016548149	1.868417307	0.744611452	0.864472341
UCB745	GMP	ENSG00000112679	DUSP22	0	6.115637362	6.099817996	6.125070262	6.159535204	6.020364513	6.283723438	5.878995414	6.155365502	0.182386164	0.426159699	0.249263447	0.354637923	1.473240173	1.973613982	0.368069502	0.660755618
UCB746	GMP	ENSG00000204290	BTNL2	0	3.492196891	3.049683362	3.314697172	3.21122878	3.479832851	3.120393182	2.377619401	3.531652895	0.886220133	0.58641203	0.423572333	0.442387143	0.356372842	2.24249459	0.962363784	0.627876687
UCB747	GMP	ENSG00000155034	FBXL18	0	4.750201954	4.920046351	5.045113295	5.412214333	5.223199553	5.081286851	4.558560839	5.010576542	1.394590968	0.756404651	0.842291608	1.815803747	0.730265333	2.16555809	0.355476643	1.085870602
UCB748	GMP	ENSG00000219545	RPA3OS	0	8.217347883	8.268812899	8.251108978	8.27347585	8.248654033	8.274283491	8.119019337	8.314690679	0.858404858	0.523507402	0.364906775	0.869167461	0.562892656	1.965602356	1.15424176	0.528682821
UCB749	GMP	ENSG00000106069	CHN2	0	8.302818027	8.270658225	8.299686607	8.347972836	8.26185501	8.241810768	8.14174333	8.218875382	0.630926104	0.177725873	0.686960982	1.242303751	0.556216792	1.919335519	0.722948262	0.212099952
UCB750	GMP	ENSG00000155849	ELMO1	0	8.692506367	8.708056502	8.768597958	8.832992204	8.783169	8.711508823	8.670288451	8.722785432	0.880673194	0.639852213	0.725918219	1.650993991	0.526274787	1.208154184	0.584723781	0.784918185
UCB751	GMP	ENSG00000006715	VPS41	0	7.40452709	7.452779315	7.480213332	7.4107732	7.511008904	7.45916484	7.259471991	7.555137228	0.680903124	0.232142945	0.508691158	0.583217674	0.286199207	2.014211144	1.301362795	0.770023853
UCB752	GMP	ENSG00000160870	CYP3A7	0	4.69904628	4.861557584	4.499294384	4.634051124	4.364533122	4.55861736	4.074512875	4.778747114	0.620325521	1.334694703	0.375230835	0.293880257	0.328431833	2.443434236	0.954269134	0.883461001
UCB753	GMP	ENSG00000106025	TSPAN12	0	6.081751937	6.023803085	5.963677151	6.017034361	5.986504719	6.136352345	5.789977746	5.828048084	0.843909189	0.424240771	0.291344243	0.396548835	1.376004662	1.619823202	1.309952824	0.269377642
UCB754	GMP	ENSG00000128567	PODXL	0	5.317393441	5.276285663	5.350854845	5.464953112	5.224948123	5.213243958	4.944815218	5.313207562	0.438366852	0.388117262	0.64093122	1.122839006	0.506439066	2.26880692	0.380693027	0.494970468
UCB755	GMP	ENSG00000243896	OR2A7	0	0.231730681	0.181876487	0.161080938	0.086143024	0.368256651	0.265797325	0	0.61669362	0.099899978	0.307619791	0.34298646	0.74592337	0.175775041	1.137135227	1.85080039	0.606093891
UCB756	GMP	ENSG00000104219	ZDHHC2	0	6.004911203	5.803728599	5.625844725	5.9112643	5.926054225	5.786142755	5.599213668	5.768699291	1.661878602	0.370029312	1.274619142	0.892655855	0.419993938	1.577650614	0.683229987	0.827045973
UCB757	GMP	ENSG00000104765	BNIP3L	0	6.376798659	6.377884437	6.474168144	6.496183266	6.425379193	6.347390799	6.222311966	6.482696332	0.420335536	0.472080354	0.960766124	0.907929143	0.653932525	1.793077412	0.793929601	0.41313636
UCB758	GMP	ENSG00000104325	DECR1	0	5.376853199	5.559438517	5.533692473	5.481860217	5.240453883	5.417277929	5.123429243	5.433517689	0.503148019	0.997907415	0.794877339	0.724567687	0.243334312	1.964828997	0.409383735	1.111070041
UCB759	GMP	ENSG00000155099	TMEM55A	0	5.5090859	5.460704213	5.23808411	5.25603457	5.377867273	5.42744573	5.092400887	5.370122101	1.230512296	0.835948264	0.979904181	0.904210326	0.716823508	1.772919619	0.539147628	0.469327934
UCB760	GMP	ENSG00000147905	ZCCHC7	0	7.580260423	7.58280554	7.492269461	7.422104581	7.647437995	7.536551714	7.371675813	7.487947592	1.019025944	0.966166181	0.450575117	1.14018292	0.488046886	1.962505337	0.359523415	1.653596763
UCB761	MEP	ENSG00000130762	ARHGEF16	0	2.882218458	3.399237314	2.369259923	3.49069687	3.595352441	3.689979765	3.269236654	2.3488486	0.72575517	0.910437897	1.850345955	0.948840124	1.673005528	0.516084194	2.058285368	1.125639513
UCB762	MEP	ENSG00000116251	RPL22	0	3.081612438	3.206637957	3.62757135	3.610725342	3.566014394	4.033201165	3.861544098	3.029891857	1.265118347	0.961060218	0.925175949	0.969221978	1.671188159	1.12816004	1.307281264	0.765348173
UCB763	MEP	ENSG00000198746	GPATCH3	0	2.421817923	1.675263786	2.093030633	2.659812524	2.656680929	2.87010258	2.647409196	1.515553465	0.589158941	1.494580776	0.72199813	0.890851304	1.476483365	0.885481834	1.890309331	0.919167771
UCB764	MEP	ENSG00000169403	PTAFR	0	4.441472855	4.517710965	4.362620531	4.800719746	4.695860935	4.624467015	4.834049911	4.272266275	0.804903073	0.727014963	1.041191753	1.18054765	0.639168389	1.189279117	1.779081148	1.154719602
UCB765	MEP	ENSG00000134717	BTF3L4	0	4.579102735	4.399173776	4.829967717	4.481185129	4.61081151	4.268908356	4.575990894	4.055564231	0.589363875	0.426875205	1.484745638	0.630786526	0.925225559	0.611069477	2.239102805	0.790625249
UCB766	MEP	ENSG00000213516	RBMXL1	0	3.049969063	2.790898273	3.221316983	3.099491104	3.036200221	3.429703261	3.463413534	2.418037265	0.402370394	0.906049462	0.763225388	0.844553698	1.087204184	1.148588857	1.719539093	0.444283556
UCB767	MEP	ENSG00000170989	S1PR1	0	1.249066328	0.671915891	0.890182731	1.275119253	1.944090733	1.179148103	1.295066795	0.567341469	0.497646627	0.971704915	0.517578187	0.478836135	0.395081168	0.532322024	1.303238668	1.719243876
UCB768	MEP	ENSG00000196154	S100A4	0	0.659671956	1.21542556	0.6916152	1.841203965	2.188647204	1.23147329	1.249329734	0.628186749	1.299306895	0.737535588	1.141342666	1.497763876	0.537612653	0.459024802	1.374873761	2.111255384
UCB769	MEP	ENSG00000177807	KCNJ10	0	4.248285188	4.560322272	4.615739046	4.752485915	4.547070575	4.38362619	4.700090073	4.274097358	1.112412252	0.586459027	0.865816065	0.959897217	0.638874753	0.910218107	1.797191817	0.784971582
UCB770	MEP	ENSG00000158864	NDUFS2	0	3.348648341	2.725387894	2.964009479	3.37584825	3.320291678	3.111148656	2.952872172	2.386982746	1.01472508	0.844714701	0.383711661	0.977734021	0.370070068	0.407508809	1.754525003	1.070583096
UCB771	MEP	ENSG00000081721	DUSP12	0	1.79671261	1.773022333	1.898672674	2.088293432	3.000424102	2.372122313	2.477874256	1.460299577	0.6058502	0.642843934	0.545022135	0.43121691	0.786959463	0.971964769	1.316691971	1.755149356
UCB772	MEP	ENSG00000151414	NEK7	0	6.974699793	6.895746694	6.87764073	7.020100404	7.098903312	6.850245213	6.920679977	6.796140309	0.745361548	0.60434045	0.580731865	1.028208812	0.949598433	0.227063375	1.49810621	1.61782576
UCB773	MEP	ENSG00000136636	KCTD3	0	5.773604408	5.555449875	5.455837683	5.597414478	5.414221755	5.460588949	5.546896992	5.296630378	2.110245272	0.384908671	0.550983456	0.724673058	0.71580156	0.239398428	1.842496389	0.879776559
UCB774	MEP	ENSG00000173848	NET1	0	5.128626602	5.309834728	5.280429529	5.328437625	5.154508557	5.102935091	5.281645606	4.914397027	0.520290012	0.799844005	0.687424239	0.925225896	0.6855715	0.637458915	1.791571799	0.394104899
UCB775	MEP	ENSG00000099246	RAB18	0	4.873357795	5.071232908	4.959852276	4.794343862	4.902603185	4.909133491	4.69598509	4.512199809	0.304586062	1.094178017	0.658252389	0.365983671	0.423745507	0.813848579	1.778752919	0.522576643
UCB776	MEP	ENSG00000150347	ARID5B	0	7.186121852	7.162868988	7.03249843	7.120206208	7.303016644	7.10409683	7.116346327	7.026347783	0.802060554	0.542578823	1.090264126	0.419982895	0.438332059	0.215352628	1.447181315	1.801305873
UCB777	MEP	ENSG00000142082	SIRT3	0	3.004521536	3.568232752	3.161608958	3.845245277	3.44854801	3.362108541	3.556574746	2.617051184	0.865999185	0.78176907	0.46150639	1.315353185	0.313828796	0.769987012	1.898641825	0.567939158
UCB778	MEP	ENSG00000135374	ELF5	0	4.807377021	4.850869932	4.812555342	4.778111963	4.5987577	4.546530698	4.99198771	4.471394311	0.591999024	0.744305615	0.69043507	0.818569599	1.038079471	1.266784793	1.659511725	1.062963709
UCB779	MEP	ENSG00000149534	MS4A2	0	2.655785589	2.344853926	3.463982307	2.956980515	3.101023988	2.934474727	2.975171625	2.365846059	0.855229259	1.347947579	1.606647438	0.443299126	0.344824365	0.467054621	1.384016072	0.640227883
UCB780	MEP	ENSG00000110446	SLC15A3	0	2.800474878	3.044152196	2.725797539	3.161081573	3.455936086	3.313515543	3.281151674	2.444579619	0.570765445	0.316975924	0.75971008	0.62918189	0.939597153	0.847674755	1.95572033	1.100985395
UCB781	MEP	ENSG00000170962	PDGFD	0	7.85950602	7.837281992	7.891123822	7.815964735	7.903788944	7.871935389	7.877526705	7.722168012	0.70426581	0.636976061	0.835813573	0.983514838	0.70004855	0.776118005	1.700721983	0.995035068
UCB782	MEP	ENSG00000109927	TECTA	0	6.114589739	6.10267666	6.088010427	6.068138079	6.079099213	6.170779618	6.236766713	5.895546266	0.305469847	0.111378833	0.321685031	0.661963811	0.818207624	1.358779508	1.854622573	0.360230502
UCB783	MEP	ENSG00000166257	SCN3B	0	4.347478394	4.193748771	4.415741066	4.016583286	4.60239022	4.44439056	4.466353271	3.753484504	0.444021191	0.409672569	0.662955765	0.809423401	0.769389407	0.772484203	1.736313456	1.014554318
UCB784	MEP	ENSG00000078246	TULP3	0	5.281286439	5.600077244	5.40523026	5.479627414	5.315402465	5.259170601	5.372768651	5.229785833	0.790753805	1.710277007	0.426142634	0.926302098	0.933141977	0.268478966	1.108395533	0.43359805
UCB785	MEP	ENSG00000175899	A2M	0	5.359745674	5.23881881	5.394293965	5.579665711	5.437153288	5.306899571	5.180997726	5.188139261	0.612935514	0.718904962	0.429045808	1.639370815	0.578843363	1.068699224	1.113314439	0.740750452
UCB786	MEP	ENSG00000052126	PLEKHA5	0	7.699299564	7.63096646	7.592884359	7.641033227	7.801731258	7.636355645	7.648337583	7.535502456	0.850022963	0.548591917	1.077488433	0.302052963	0.227075744	0.292079135	1.365069794	1.642681747
UCB787	MEP	ENSG00000111728	ST8SIA1	0	8.224152673	8.269473406	8.335227497	8.18769155	8.313296294	8.162903322	8.216875707	8.117809915	0.369627491	0.778030988	1.611364765	0.613268023	1.054553919	0.443331882	1.680307306	1.228192708
UCB788	MEP	ENSG00000134532	SOX5	0	8.742203188	8.682924317	8.726442988	8.59684811	8.741056954	8.622719647	8.650403637	8.552978551	1.449443427	0.928661413	1.058922874	1.215291715	0.823891376	0.430835038	1.768050958	1.214850725
UCB789	MEP	ENSG00000167768	KRT1	0	1.774937734	1.995416784	2.300114593	1.826128254	2.122366286	1.688548875	1.858812987	1.101274423	0.253047096	0.695192376	1.118296672	0.475328333	0.392518655	0.290537885	1.71961095	0.732179497
UCB790	MEP	ENSG00000111554	MDM1	0	5.768874244	5.607004246	5.659341497	5.686861828	5.634269143	5.404836741	5.596036609	5.26293202	1.294313441	0.29461797	0.591778628	0.635689616	1.184703503	0.275134831	2.119522337	0.603922114
UCB791	MEP	ENSG00000067715	SYT1	0	9.208105048	9.051387302	9.130727667	9.055518061	9.062086482	9.024795807	9.087227278	9.018354356	2.455243391	0.986589338	1.017527959	1.058337076	1.294365008	0.409534132	1.37482915	0.726209618
UCB792	MEP	ENSG00000198707	CEP290	0	6.449256459	6.479624606	6.500562785	6.364722792	6.526916043	6.470287625	6.396988787	6.214198804	0.69376163	0.722877462	0.800838345	0.74341272	0.727777486	0.36624754	2.026204925	0.979932491
UCB793	MEP	ENSG00000111237	VPS29	0	2.547286797	2.666295446	2.450841381	2.941383802	3.56531355	3.038275346	2.816996281	2.006718194	0.551507763	0.469548236	0.856963655	1.021341272	0.979771673	0.38642809	1.739973225	1.766088879
UCB794	MEP	ENSG00000165300	SLITRK5	0	4.337822943	3.97461028	4.265904967	4.021093244	4.235197033	4.446222583	4.486923503	3.754571925	0.694490419	0.796067703	0.391671194	0.643667793	0.98218441	1.095752298	1.600143549	0.567334811
UCB795	MEP	ENSG00000168952	STXBP6	0	7.698559974	7.726991847	7.723655885	7.618495375	7.784784198	7.653865779	7.720573641	7.523777743	0.545062642	0.681691169	0.601964647	0.660025071	0.374697019	0.579735823	1.854279533	1.229314007
UCB796	MEP	ENSG00000131981	LGALS3	0	4.488910939	3.880118967	4.127209883	3.519046202	4.189830974	3.86060175	3.752201918	3.461616137	1.915766845	0.244247608	0.689586134	1.142896753	0.296253927	0.530928844	1.75481767	0.816974432
UCB797	MEP	ENSG00000126790	L3HYPDH	0	4.328766076	4.235074086	4.083249955	4.309309837	4.297254273	4.272354996	4.100403551	3.658188469	0.748395652	0.500872351	0.606793171	0.641087847	0.548430844	0.368249099	1.936382105	0.708979365
UCB798	MEP	ENSG00000205476	CCDC85C	0	5.803627471	5.860209996	5.767569319	5.897289849	6.077338156	5.71494061	5.811333528	5.684109692	0.688034697	0.802734112	0.616174049	0.906837872	1.015755816	0.325580282	1.106508023	1.684831087
UCB799	MEP	ENSG00000100865	CINP	0	3.516256072	4.083695373	3.730151885	3.559820383	3.531911206	3.807914164	3.282893848	3.036658513	0.262517238	1.509876794	0.558758713	0.690705833	0.856267561	0.95564039	1.678780537	0.44140983
UCB800	MEP	ENSG00000137812	CASC5	0	5.633044769	5.809185296	5.663711177	5.583591146	5.701308271	5.574321817	5.455477901	5.303992136	0.59472543	1.188996352	0.591561034	0.513795861	0.509465492	0.768203806	1.776572556	0.746722636
UCB801	MEP	ENSG00000166147	FBN1	0	7.541817658	7.57891732	7.712987989	7.593935923	7.622734968	7.557713144	7.576716007	7.464256975	0.704401956	0.183251902	1.643053403	0.299698221	0.382697509	0.160681004	1.441239593	0.508978024
UCB802	MEP	ENSG00000140297	GCNT3	0	4.897033506	4.962721693	4.966908525	4.890606959	5.083096006	5.213692455	5.136049559	4.622214862	0.497690747	0.489745697	0.5294007	0.853860384	1.320219925	0.914897873	1.923474441	0.678552072
UCB803	MEP	ENSG00000074621	SLC24A1	0	5.170967489	4.993656473	5.001747851	5.243012738	5.041959378	5.022863932	5.038794697	4.6946876	1.040567027	0.738946626	0.495254447	1.216511315	0.440452164	0.369011187	1.836523621	0.602582646
UCB804	MEP	ENSG00000117906	RCN2	0	4.180167672	3.728116258	3.784667224	4.121234484	3.890569184	3.784125812	4.163415722	3.32915112	1.106641838	0.648475985	0.498921749	0.899087364	0.461632555	0.95005163	1.957128224	0.429525389
UCB805	MEP	ENSG00000169783	LINGO1	0	6.878670788	6.996648744	7.029187356	6.919682533	6.853534367	7.054129935	7.119374017	6.827528136	1.294777073	0.983949975	0.992324238	1.41483685	1.125459999	1.667214099	1.632702856	1.172240612
UCB806	MEP	ENSG00000242498	C15orf38	0	3.228899672	3.31588958	3.311909242	3.376536973	3.595759669	3.892108393	3.18133698	2.887888865	0.405253328	0.293096158	0.350784434	0.448420629	1.716649205	0.49793266	1.35874598	0.68470397
UCB807	MEP	ENSG00000183921	SDR42E2	0	3.636760097	3.600583385	4.327951372	3.902886399	4.018785749	3.857507802	4.118389579	3.501699799	0.853942097	1.053027484	1.657816169	0.333235832	0.184645527	0.995963647	1.323590948	0.57942877
UCB808	MEP	ENSG00000166851	PLK1	0	1.975989856	2.867714181	2.929007848	2.801800222	2.587470977	2.53540481	2.84599643	1.577868567	1.268762403	0.928132456	1.012214348	0.698798995	0.38901411	0.859729417	2.216386597	0.41770201
UCB809	MEP	ENSG00000169957	ZNF768	0	0.168781649	0.578182658	0.361105028	0.165895369	0.852729337	0.405043649	0.524041581	0.083659842	0.808244029	0.929768086	0.555165894	1.006732188	0.495973341	0.795419705	1.159720403	1.695656575
UCB810	MEP	ENSG00000125122	LRRC29	0	2.614586572	2.877135539	2.618997472	3.677169162	3.45461613	3.544933393	3.081417983	2.305419236	1.081818891	0.651025351	0.995545435	1.564487875	1.513085486	0.390363332	1.810493729	1.037300418
UCB811	MEP	ENSG00000141096	DPEP3	0	1.006259476	1.481630892	1.658686737	1.826486398	1.531059796	1.162655921	2.11558056	0.933385269	1.147205564	0.447807266	0.501590527	0.986229128	0.722335344	1.610835861	1.224180655	0.318625523
UCB812	MEP	ENSG00000108474	PIGL	0	6.40204029	6.308082615	6.329623449	6.479208728	6.63779455	6.313408913	6.222367236	6.207701347	0.737779633	0.73090082	0.57533861	0.91846342	0.551732972	1.055273606	1.355023292	1.788773506
UCB813	MEP	ENSG00000109016	DHRS7B	0	5.42340412	5.285655347	5.521734936	5.440084489	5.43321003	5.694056339	5.260187452	5.113406884	0.618143066	0.74248928	0.996862225	0.892871636	1.602879265	0.83064267	1.68080172	0.833617586
UCB814	MEP	ENSG00000087095	NLK	0	6.823115754	6.849366927	6.856197293	6.726665067	7.07095266	6.794103605	6.768754633	6.719155161	0.195039237	0.371160377	0.430275941	0.755536074	0.295511589	0.476637322	0.988323719	2.005997147
UCB815	MEP	ENSG00000108349	CASC3	0	4.02093707	3.943799449	3.593207529	4.138551572	4.165562474	4.264501316	4.252722539	3.497909342	0.473550023	0.473253099	1.24828005	0.801089387	1.108956884	0.994945841	1.689894753	0.729359101
UCB816	MEP	ENSG00000181013	C17orf47	0	1.405011504	1.189896141	1.313885114	1.213043653	0.999037186	1.321657058	1.731168256	0.527354694	0.595235361	0.271921843	0.460990595	0.408719307	0.350219632	1.388286111	1.853579068	0.863453164
UCB817	MEP	ENSG00000133195	SLC39A11	0	8.159962246	8.225943377	8.252084223	8.260253691	8.407425536	8.17770688	8.16527311	8.15912108	0.86724943	0.525630759	0.631399119	0.767396428	0.65339736	0.712411482	0.909865417	2.130883188
UCB818	MEP	ENSG00000101605	MYOM1	0	6.88822698	6.810455698	6.947794385	6.887646183	6.83226596	6.918626105	6.890579214	6.687258138	0.423449314	0.617329221	0.96511587	0.697986153	0.958301796	0.45526342	1.955633384	0.472829251
UCB819	MEP	ENSG00000101745	ANKRD12	0	6.775951165	6.719514704	6.812570197	6.726134394	7.020285613	6.754429986	6.78643527	6.683168996	0.278380682	0.603045143	0.456125622	0.549151022	0.285587009	0.444392312	1.111330764	2.412981786
UCB820	MEP	ENSG00000141385	AFG3L2	0	4.905139786	4.701162199	4.992265516	5.170576172	4.768743113	5.043798904	5.11768824	4.474901465	0.510861839	0.898281935	1.080638136	1.063544699	0.738796617	0.939611718	2.173258243	0.833820358
UCB821	MEP	ENSG00000158201	ABHD3	0	5.491675335	5.238577504	5.324475548	5.311694235	5.379019798	5.317193435	5.247446592	4.938407035	1.40014324	0.31374909	0.356416869	0.458410741	0.301799941	0.260300984	2.280843095	0.57443647
UCB822	MEP	ENSG00000175387	SMAD2	0	6.669363493	6.676840135	6.578045749	6.699535123	6.70529237	6.563759029	6.543518335	6.383430639	0.745178357	0.713548261	0.297320684	1.053655331	0.453651037	0.809912801	2.140495813	0.900041684
